"helper","receiver","helper.sex","helper.type","receiver.sex","kinship","help.rate","dyad","reciprocal.dyad","udyad","reciprocal.help.rate"
"BB-7710","BB-7600",NA,"Unknown sex","F",NA,0,"BB-7710-->BB-7600","BB-7600-->BB-7710","BB-7600_BB-7710",NA
"BB-7759","BB-7610",NA,"Unknown sex","F",NA,0,"BB-7759-->BB-7610","BB-7610-->BB-7759","BB-7610_BB-7759",NA
"BB-9303","B-41240","M","Resident Male","F",0,0,"BB-9303-->B-41240","B-41240-->BB-9303","B-41240_BB-9303",0
"BB-9303","BB-9319","M","Resident Male","F",0,0.065,"BB-9303-->BB-9319","BB-9319-->BB-9303","BB-9303_BB-9319",0
"BB-9303","BB-9320","M","Resident Male","F",0,0,"BB-9303-->BB-9320","BB-9320-->BB-9303","BB-9303_BB-9320",NA
"BB-9303","BB-9334","M","Resident Male","F",0,0,"BB-9303-->BB-9334","BB-9334-->BB-9303","BB-9303_BB-9334",NA
"BB-9303","BB-9355","M","Resident Male","F",0,0.0277777777777778,"BB-9303-->BB-9355","BB-9355-->BB-9303","BB-9303_BB-9355",NA
"BB-9303","BB-9361","M","Resident Male","F",0,0,"BB-9303-->BB-9361","BB-9361-->BB-9303","BB-9303_BB-9361",0
"BB-9303","BB-9533","M","Resident Male","F",0,0.0666666666666667,"BB-9303-->BB-9533","BB-9533-->BB-9303","BB-9303_BB-9533",0
"BB-9303","BB-9534","M","Resident Male","F",0,0,"BB-9303-->BB-9534","BB-9534-->BB-9303","BB-9303_BB-9534",NA
"BB-9303","BB-9546","M","Resident Male","F",0,0,"BB-9303-->BB-9546","BB-9546-->BB-9303","BB-9303_BB-9546",NA
"BB-9303","BB-9581","M","Resident Male","F",0,0,"BB-9303-->BB-9581","BB-9581-->BB-9303","BB-9303_BB-9581",NA
"BB-9304","B-41240","M","Resident Male","F",0,0,"BB-9304-->B-41240","B-41240-->BB-9304","B-41240_BB-9304",0
"BB-9304","BB-9319","M","Resident Male","F",0,0.0416666666666667,"BB-9304-->BB-9319","BB-9319-->BB-9304","BB-9304_BB-9319",0
"BB-9304","BB-9320","M","Resident Male","F",0,0,"BB-9304-->BB-9320","BB-9320-->BB-9304","BB-9304_BB-9320",NA
"BB-9304","BB-9334","M","Resident Male","F",0,0,"BB-9304-->BB-9334","BB-9334-->BB-9304","BB-9304_BB-9334",0.295833333333333
"BB-9304","BB-9355","M","Resident Male","F",0,0.0277777777777778,"BB-9304-->BB-9355","BB-9355-->BB-9304","BB-9304_BB-9355",NA
"BB-9304","BB-9361","M","Resident Male","F",0,0,"BB-9304-->BB-9361","BB-9361-->BB-9304","BB-9304_BB-9361",0
"BB-9304","BB-9534","M","Resident Male","F",0,0.0333333333333333,"BB-9304-->BB-9534","BB-9534-->BB-9304","BB-9304_BB-9534",NA
"BB-9304","BB-9546","M","Resident Male","F",0,0,"BB-9304-->BB-9546","BB-9546-->BB-9304","BB-9304_BB-9546",NA
"BB-9304","BB-9581","M","Resident Male","F",0,0,"BB-9304-->BB-9581","BB-9581-->BB-9304","BB-9304_BB-9581",NA
"BB-9305","B-41240","F","Resident Female","F",0,0,"BB-9305-->B-41240","B-41240-->BB-9305","B-41240_BB-9305",NA
"BB-9305","BB-9319","F","Resident Female","F",0,0,"BB-9305-->BB-9319","BB-9319-->BB-9305","BB-9305_BB-9319",NA
"BB-9305","BB-9334","F","Resident Female","F",0,0,"BB-9305-->BB-9334","BB-9334-->BB-9305","BB-9305_BB-9334",NA
"BB-9305","BB-9361","F","Resident Female","F",0,0,"BB-9305-->BB-9361","BB-9361-->BB-9305","BB-9305_BB-9361",NA
"BB-9305","BB-9533","F","Resident Female","F",0,0,"BB-9305-->BB-9533","BB-9533-->BB-9305","BB-9305_BB-9533",NA
"BB-9305","BB-9534","F","Resident Female","F",0,0,"BB-9305-->BB-9534","BB-9534-->BB-9305","BB-9305_BB-9534",NA
"BB-9305","BB-9546","F","Resident Female","F",0,0,"BB-9305-->BB-9546","BB-9546-->BB-9305","BB-9305_BB-9546",NA
"BB-9305","BB-9581","F","Resident Female","F",0,0,"BB-9305-->BB-9581","BB-9581-->BB-9305","BB-9305_BB-9581",NA
"BB-9308","B-40938","M","Resident Male","F",0.5,0,"BB-9308-->B-40938","B-40938-->BB-9308","B-40938_BB-9308",NA
"BB-9308","B-41350","M","Resident Male","F",0,0,"BB-9308-->B-41350","B-41350-->BB-9308","B-41350_BB-9308",NA
"BB-9308","BB-6628","M","Resident Male","F",0,0,"BB-9308-->BB-6628","BB-6628-->BB-9308","BB-6628_BB-9308",NA
"BB-9308","BB-9457","M","Resident Male","F",0,0,"BB-9308-->BB-9457","BB-9457-->BB-9308","BB-9308_BB-9457",NA
"BB-9308","BB-9459","M","Resident Male","F",0,0,"BB-9308-->BB-9459","BB-9459-->BB-9308","BB-9308_BB-9459",NA
"BB-9309","B-41247","M","Resident Male","F",0.5,0,"BB-9309-->B-41247","B-41247-->BB-9309","B-41247_BB-9309",NA
"BB-9309","BB-4212","M","Resident Male","F",0,0.0699829931972789,"BB-9309-->BB-4212","BB-4212-->BB-9309","BB-4212_BB-9309",NA
"BB-9309","BB-9424","M","Resident Male","F",0,0,"BB-9309-->BB-9424","BB-9424-->BB-9309","BB-9309_BB-9424",NA
"BB-9309","BB-9486","M","Resident Male","F",0,0,"BB-9309-->BB-9486","BB-9486-->BB-9309","BB-9309_BB-9486",NA
"BB-9310","B-40917","F","Resident Female","F",0.5,0,"BB-9310-->B-40917","B-40917-->BB-9310","B-40917_BB-9310",NA
"BB-9310","BB-11968","F","Resident Female","F",0,0,"BB-9310-->BB-11968","BB-11968-->BB-9310","BB-11968_BB-9310",NA
"BB-9310","BB-17209","F","Resident Female","F",0,0.0833333333333333,"BB-9310-->BB-17209","BB-17209-->BB-9310","BB-17209_BB-9310",NA
"BB-9310","BB-6659","F","Resident Female","F",0,0,"BB-9310-->BB-6659","BB-6659-->BB-9310","BB-6659_BB-9310",NA
"BB-9310","BB-6768","F","Resident Female","F",0,0,"BB-9310-->BB-6768","BB-6768-->BB-9310","BB-6768_BB-9310",NA
"BB-9310","BB-9350","F","Resident Female","F",0,0,"BB-9310-->BB-9350","BB-9350-->BB-9310","BB-9310_BB-9350",NA
"BB-9310","BB-9356","F","Resident Female","F",0,0.0428355957767722,"BB-9310-->BB-9356","BB-9356-->BB-9310","BB-9310_BB-9356",NA
"BB-9310","BB-9485","F","Resident Female","F",0,0.0566666666666667,"BB-9310-->BB-9485","BB-9485-->BB-9310","BB-9310_BB-9485",NA
"BB-9310","BB-9508","F","Resident Female","F",0,0,"BB-9310-->BB-9508","BB-9508-->BB-9310","BB-9310_BB-9508",NA
"BB-9310","BB-9515","F","Resident Female","F",0,0,"BB-9310-->BB-9515","BB-9515-->BB-9310","BB-9310_BB-9515",NA
"BB-9310","BB-9576","F","Resident Female","F",0,0,"BB-9310-->BB-9576","BB-9576-->BB-9310","BB-9310_BB-9576",NA
"BB-9312","BB-11926","M","Immigrant Male","F",-0.1242,0,"BB-9312-->BB-11926","BB-11926-->BB-9312","BB-11926_BB-9312",NA
"BB-9312","BB-11936","M","Immigrant Male","F",-0.0304,0,"BB-9312-->BB-11936","BB-11936-->BB-9312","BB-11936_BB-9312",NA
"BB-9312","BB-11949","M","Immigrant Male","F",0.3914,0,"BB-9312-->BB-11949","BB-11949-->BB-9312","BB-11949_BB-9312",NA
"BB-9312","BB-11972","M","Immigrant Male","F",0.054,0,"BB-9312-->BB-11972","BB-11972-->BB-9312","BB-11972_BB-9312",NA
"BB-9312","BB-11976","M","Immigrant Male","F",0.5117,0.0375,"BB-9312-->BB-11976","BB-11976-->BB-9312","BB-11976_BB-9312",NA
"BB-9312","BB-17308","M","Immigrant Male","F",-0.1139,0,"BB-9312-->BB-17308","BB-17308-->BB-9312","BB-17308_BB-9312",NA
"BB-9312","BB-6629","M","Immigrant Male","F",0.1166,0,"BB-9312-->BB-6629","BB-6629-->BB-9312","BB-6629_BB-9312",NA
"BB-9312","BB-7518","M","Immigrant Male","F",0.3562,0,"BB-9312-->BB-7518","BB-7518-->BB-9312","BB-7518_BB-9312",NA
"BB-9312","BB-9333","M","Immigrant Male","F",0.08,0,"BB-9312-->BB-9333","BB-9333-->BB-9312","BB-9312_BB-9333",NA
"BB-9312","BB-9334","M","Immigrant Male","F",0.0283,0,"BB-9312-->BB-9334","BB-9334-->BB-9312","BB-9312_BB-9334",NA
"BB-9312","BB-9363","M","Immigrant Male","F",-0.0709,0,"BB-9312-->BB-9363","BB-9363-->BB-9312","BB-9312_BB-9363",NA
"BB-9312","BB-9456","M","Immigrant Male","F",-0.2519,0,"BB-9312-->BB-9456","BB-9456-->BB-9312","BB-9312_BB-9456",NA
"BB-9312","BB-9521","M","Immigrant Male","F",-0.0866,0,"BB-9312-->BB-9521","BB-9521-->BB-9312","BB-9312_BB-9521",NA
"BB-9312","BB-9533","M","Immigrant Male","F",-0.0414,0.00416666666666667,"BB-9312-->BB-9533","BB-9533-->BB-9312","BB-9312_BB-9533",NA
"BB-9315","B-40917","F","Immigrant Female","F",0.0478,0,"BB-9315-->B-40917","B-40917-->BB-9315","B-40917_BB-9315",NA
"BB-9315","BB-6659","F","Immigrant Female","F",0.4619,0.00277777777777778,"BB-9315-->BB-6659","BB-6659-->BB-9315","BB-6659_BB-9315",NA
"BB-9316","B-41247","F","Immigrant Female","F",0.511,0,"BB-9316-->B-41247","B-41247-->BB-9316","B-41247_BB-9316",NA
"BB-9316","BB-4212","F","Immigrant Female","F",0.0996,0,"BB-9316-->BB-4212","BB-4212-->BB-9316","BB-4212_BB-9316",NA
"BB-9316","BB-9424","F","Immigrant Female","F",0.1727,0,"BB-9316-->BB-9424","BB-9424-->BB-9316","BB-9316_BB-9424",NA
"BB-9316","BB-9486","F","Immigrant Female","F",-0.0278,0,"BB-9316-->BB-9486","BB-9486-->BB-9316","BB-9316_BB-9486",NA
"BB-9316","BB-9515","F","Immigrant Female","F",0.1068,0.316666666666667,"BB-9316-->BB-9515","BB-9515-->BB-9316","BB-9316_BB-9515",NA
"BB-9316","BB-9542","F","Immigrant Female","F",0.2844,0,"BB-9316-->BB-9542","BB-9542-->BB-9316","BB-9316_BB-9542",NA
"BB-9317","B-40938","M","Immigrant Male","F",0.3282,0.00128205128205128,"BB-9317-->B-40938","B-40938-->BB-9317","B-40938_BB-9317",0.009375
"BB-9317","B-41350","M","Immigrant Male","F",-0.071,0,"BB-9317-->B-41350","B-41350-->BB-9317","B-41350_BB-9317",NA
"BB-9317","BB-11928","M","Immigrant Male","F",-0.0395,0,"BB-9317-->BB-11928","BB-11928-->BB-9317","BB-11928_BB-9317",NA
"BB-9317","BB-11929","M","Immigrant Male","F",0.0451,0,"BB-9317-->BB-11929","BB-11929-->BB-9317","BB-11929_BB-9317",NA
"BB-9317","BB-11946","M","Immigrant Male","F",-0.1021,0,"BB-9317-->BB-11946","BB-11946-->BB-9317","BB-11946_BB-9317",NA
"BB-9317","BB-11950","M","Immigrant Male","F",0.2741,0,"BB-9317-->BB-11950","BB-11950-->BB-9317","BB-11950_BB-9317",NA
"BB-9317","BB-11993","M","Immigrant Male","F",0.1103,0.0355555555555556,"BB-9317-->BB-11993","BB-11993-->BB-9317","BB-11993_BB-9317",NA
"BB-9317","BB-6628","M","Immigrant Male","F",0.2614,0,"BB-9317-->BB-6628","BB-6628-->BB-9317","BB-6628_BB-9317",NA
"BB-9317","BB-9456","M","Immigrant Male","F",-0.1533,0.0416666666666667,"BB-9317-->BB-9456","BB-9456-->BB-9317","BB-9317_BB-9456",NA
"BB-9317","BB-9457","M","Immigrant Male","F",0.0628,0.00520833333333333,"BB-9317-->BB-9457","BB-9457-->BB-9317","BB-9317_BB-9457",0
"BB-9317","BB-9459","M","Immigrant Male","F",0.1466,0.0153050108932462,"BB-9317-->BB-9459","BB-9459-->BB-9317","BB-9317_BB-9459",0
"BB-9318","B-40955","F","Immigrant Female","F",0.1671,0.00246913580246914,"BB-9318-->B-40955","B-40955-->BB-9318","B-40955_BB-9318",NA
"BB-9318","BB-0169","F","Immigrant Female","F",-0.1182,0.0291666666666667,"BB-9318-->BB-0169","BB-0169-->BB-9318","BB-0169_BB-9318",NA
"BB-9318","BB-11852","F","Immigrant Female","F",0.0184,0.0216666666666667,"BB-9318-->BB-11852","BB-11852-->BB-9318","BB-11852_BB-9318",NA
"BB-9318","BB-9364","F","Immigrant Female","F",-0.1046,0.025,"BB-9318-->BB-9364","BB-9364-->BB-9318","BB-9318_BB-9364",NA
"BB-9318","BB-9460","F","Immigrant Female","F",0.0844,0.0145833333333333,"BB-9318-->BB-9460","BB-9460-->BB-9318","BB-9318_BB-9460",NA
"BB-9319","B-41240","F","Immigrant Female","F",-0.0695,0,"BB-9319-->B-41240","B-41240-->BB-9319","B-41240_BB-9319",0
"BB-9319","BB-11926","F","Immigrant Female","F",-0.0123,0,"BB-9319-->BB-11926","BB-11926-->BB-9319","BB-11926_BB-9319",NA
"BB-9319","BB-11936","F","Immigrant Female","F",-0.097,0.00555555555555555,"BB-9319-->BB-11936","BB-11936-->BB-9319","BB-11936_BB-9319",NA
"BB-9319","BB-11942","F","Immigrant Female","F",-0.2958,0.00476190476190476,"BB-9319-->BB-11942","BB-11942-->BB-9319","BB-11942_BB-9319",NA
"BB-9319","BB-11949","F","Immigrant Female","F",0.2341,0,"BB-9319-->BB-11949","BB-11949-->BB-9319","BB-11949_BB-9319",NA
"BB-9319","BB-11972","F","Immigrant Female","F",0.0434,0,"BB-9319-->BB-11972","BB-11972-->BB-9319","BB-11972_BB-9319",NA
"BB-9319","BB-11976","F","Immigrant Female","F",0.2113,0.0516666666666667,"BB-9319-->BB-11976","BB-11976-->BB-9319","BB-11976_BB-9319",NA
"BB-9319","BB-9334","F","Immigrant Female","F",0.2646,0,"BB-9319-->BB-9334","BB-9334-->BB-9319","BB-9319_BB-9334",0
"BB-9319","BB-9361","F","Immigrant Female","F",-0.039,0,"BB-9319-->BB-9361","BB-9361-->BB-9319","BB-9319_BB-9361",0.035
"BB-9319","BB-9533","F","Immigrant Female","F",0.0766,0,"BB-9319-->BB-9533","BB-9533-->BB-9319","BB-9319_BB-9533",0
"BB-9319","BB-9534","F","Immigrant Female","F",-0.1601,0,"BB-9319-->BB-9534","BB-9534-->BB-9319","BB-9319_BB-9534",0.625
"BB-9319","BB-9546","F","Immigrant Female","F",-0.3265,0,"BB-9319-->BB-9546","BB-9546-->BB-9319","BB-9319_BB-9546",NA
"BB-9319","BB-9581","F","Immigrant Female","F",0.0605,0,"BB-9319-->BB-9581","BB-9581-->BB-9319","BB-9319_BB-9581",NA
"BB-9320","BB-9355","F","Immigrant Female","F",-0.1491,0,"BB-9320-->BB-9355","BB-9355-->BB-9320","BB-9320_BB-9355",0
"BB-9324","B-41247","F","Resident Female","F",0,0,"BB-9324-->B-41247","B-41247-->BB-9324","B-41247_BB-9324",NA
"BB-9324","BB-9424","F","Resident Female","F",0,0,"BB-9324-->BB-9424","BB-9424-->BB-9324","BB-9324_BB-9424",NA
"BB-9324","BB-9486","F","Resident Female","F",0,0,"BB-9324-->BB-9486","BB-9486-->BB-9324","BB-9324_BB-9486",NA
"BB-9324","BB-9542","F","Resident Female","F",0,0,"BB-9324-->BB-9542","BB-9542-->BB-9324","BB-9324_BB-9542",NA
"BB-9327","B-40955","M","Resident Male","F",0.5,0.0981481481481482,"BB-9327-->B-40955","B-40955-->BB-9327","B-40955_BB-9327",NA
"BB-9327","BB-0169","M","Resident Male","F",0,0,"BB-9327-->BB-0169","BB-0169-->BB-9327","BB-0169_BB-9327",NA
"BB-9327","BB-9364","M","Resident Male","F",0,0.00833333333333333,"BB-9327-->BB-9364","BB-9364-->BB-9327","BB-9327_BB-9364",NA
"BB-9327","BB-9460","M","Resident Male","F",0,0.0458333333333333,"BB-9327-->BB-9460","BB-9460-->BB-9327","BB-9327_BB-9460",NA
"BB-9331","BB-11926","M","Resident Male","F",0,0,"BB-9331-->BB-11926","BB-11926-->BB-9331","BB-11926_BB-9331",NA
"BB-9331","BB-11936","M","Resident Male","F",0,0,"BB-9331-->BB-11936","BB-11936-->BB-9331","BB-11936_BB-9331",NA
"BB-9331","BB-11942","M","Resident Male","F",0,0,"BB-9331-->BB-11942","BB-11942-->BB-9331","BB-11942_BB-9331",NA
"BB-9331","BB-11949","M","Resident Male","F",0,0,"BB-9331-->BB-11949","BB-11949-->BB-9331","BB-11949_BB-9331",NA
"BB-9331","BB-11972","M","Resident Male","F",0,0,"BB-9331-->BB-11972","BB-11972-->BB-9331","BB-11972_BB-9331",NA
"BB-9331","BB-11976","M","Resident Male","F",0,0,"BB-9331-->BB-11976","BB-11976-->BB-9331","BB-11976_BB-9331",NA
"BB-9331","BB-6628","M","Resident Male","F",0,0.0833333333333333,"BB-9331-->BB-6628","BB-6628-->BB-9331","BB-6628_BB-9331",NA
"BB-9331","BB-9319","M","Resident Male","F",0,0,"BB-9331-->BB-9319","BB-9319-->BB-9331","BB-9319_BB-9331",NA
"BB-9331","BB-9334","M","Resident Male","F",0,0,"BB-9331-->BB-9334","BB-9334-->BB-9331","BB-9331_BB-9334",NA
"BB-9331","BB-9361","M","Resident Male","F",0,0,"BB-9331-->BB-9361","BB-9361-->BB-9331","BB-9331_BB-9361",NA
"BB-9331","BB-9533","M","Resident Male","F",0,0,"BB-9331-->BB-9533","BB-9533-->BB-9331","BB-9331_BB-9533",NA
"BB-9331","BB-9534","M","Resident Male","F",0,0,"BB-9331-->BB-9534","BB-9534-->BB-9331","BB-9331_BB-9534",NA
"BB-9331","BB-9546","M","Resident Male","F",0,0,"BB-9331-->BB-9546","BB-9546-->BB-9331","BB-9331_BB-9546",NA
"BB-9331","BB-9581","M","Resident Male","F",0,0,"BB-9331-->BB-9581","BB-9581-->BB-9331","BB-9331_BB-9581",NA
"BB-9333","BB-9363","F","Immigrant Female","F",-0.0359,0.533333333333333,"BB-9333-->BB-9363","BB-9363-->BB-9333","BB-9333_BB-9363",0
"BB-9333","BB-9456","F","Immigrant Female","F",-0.0873,0,"BB-9333-->BB-9456","BB-9456-->BB-9333","BB-9333_BB-9456",0.025
"BB-9333","BB-9521","F","Immigrant Female","F",-0.1798,0,"BB-9333-->BB-9521","BB-9521-->BB-9333","BB-9333_BB-9521",0.0111111111111111
"BB-9334","B-41239","F","Immigrant Female","F",-0.1437,0,"BB-9334-->B-41239","B-41239-->BB-9334","B-41239_BB-9334",0
"BB-9334","B-41240","F","Immigrant Female","F",0.2978,0,"BB-9334-->B-41240","B-41240-->BB-9334","B-41240_BB-9334",0
"BB-9334","BB-11926","F","Immigrant Female","F",0.0396,0,"BB-9334-->BB-11926","BB-11926-->BB-9334","BB-11926_BB-9334",NA
"BB-9334","BB-11936","F","Immigrant Female","F",0.0188,0,"BB-9334-->BB-11936","BB-11936-->BB-9334","BB-11936_BB-9334",NA
"BB-9334","BB-11942","F","Immigrant Female","F",-0.009,0,"BB-9334-->BB-11942","BB-11942-->BB-9334","BB-11942_BB-9334",NA
"BB-9334","BB-11949","F","Immigrant Female","F",-0.0311,0,"BB-9334-->BB-11949","BB-11949-->BB-9334","BB-11949_BB-9334",NA
"BB-9334","BB-11972","F","Immigrant Female","F",0.0384,0,"BB-9334-->BB-11972","BB-11972-->BB-9334","BB-11972_BB-9334",NA
"BB-9334","BB-11976","F","Immigrant Female","F",0.1486,0,"BB-9334-->BB-11976","BB-11976-->BB-9334","BB-11976_BB-9334",NA
"BB-9334","BB-9319","F","Immigrant Female","F",0.2646,0,"BB-9334-->BB-9319","BB-9319-->BB-9334","BB-9319_BB-9334",0
"BB-9334","BB-9361","F","Immigrant Female","F",0.0237,0,"BB-9334-->BB-9361","BB-9361-->BB-9334","BB-9334_BB-9361",0
"BB-9334","BB-9533","F","Immigrant Female","F",-0.1241,0.118333333333333,"BB-9334-->BB-9533","BB-9533-->BB-9334","BB-9334_BB-9533",0
"BB-9334","BB-9534","F","Immigrant Female","F",-0.06,0,"BB-9334-->BB-9534","BB-9534-->BB-9334","BB-9334_BB-9534",NA
"BB-9334","BB-9546","F","Immigrant Female","F",-0.164,0.154166666666667,"BB-9334-->BB-9546","BB-9546-->BB-9334","BB-9334_BB-9546",NA
"BB-9334","BB-9581","F","Immigrant Female","F",-0.2372,0,"BB-9334-->BB-9581","BB-9581-->BB-9334","BB-9334_BB-9581",NA
"BB-9335","B-40938","F","Resident Female","F",0,0,"BB-9335-->B-40938","B-40938-->BB-9335","B-40938_BB-9335",NA
"BB-9335","BB-11928","F","Resident Female","F",0,0,"BB-9335-->BB-11928","BB-11928-->BB-9335","BB-11928_BB-9335",NA
"BB-9335","BB-11946","F","Resident Female","F",0,0,"BB-9335-->BB-11946","BB-11946-->BB-9335","BB-11946_BB-9335",NA
"BB-9335","BB-11950","F","Resident Female","F",0,0,"BB-9335-->BB-11950","BB-11950-->BB-9335","BB-11950_BB-9335",NA
"BB-9335","BB-6628","F","Resident Female","F",0,0,"BB-9335-->BB-6628","BB-6628-->BB-9335","BB-6628_BB-9335",NA
"BB-9335","BB-9457","F","Resident Female","F",0,0.00625,"BB-9335-->BB-9457","BB-9457-->BB-9335","BB-9335_BB-9457",NA
"BB-9335","BB-9459","F","Resident Female","F",0,0,"BB-9335-->BB-9459","BB-9459-->BB-9335","BB-9335_BB-9459",NA
"BB-9336","B-40938","F","Resident Female","F",0,0,"BB-9336-->B-40938","B-40938-->BB-9336","B-40938_BB-9336",NA
"BB-9336","BB-6628","F","Resident Female","F",0,0,"BB-9336-->BB-6628","BB-6628-->BB-9336","BB-6628_BB-9336",NA
"BB-9336","BB-9457","F","Resident Female","F",0,0,"BB-9336-->BB-9457","BB-9457-->BB-9336","BB-9336_BB-9457",NA
"BB-9336","BB-9459","F","Resident Female","F",0,0.0229166666666667,"BB-9336-->BB-9459","BB-9459-->BB-9336","BB-9336_BB-9459",NA
"BB-9340","BB-11926","M","Resident Male","F",0,0,"BB-9340-->BB-11926","BB-11926-->BB-9340","BB-11926_BB-9340",NA
"BB-9340","BB-11936","M","Resident Male","F",0,0,"BB-9340-->BB-11936","BB-11936-->BB-9340","BB-11936_BB-9340",NA
"BB-9340","BB-11942","M","Resident Male","F",0,0,"BB-9340-->BB-11942","BB-11942-->BB-9340","BB-11942_BB-9340",NA
"BB-9340","BB-11949","M","Resident Male","F",0,0,"BB-9340-->BB-11949","BB-11949-->BB-9340","BB-11949_BB-9340",NA
"BB-9340","BB-11972","M","Resident Male","F",0,0,"BB-9340-->BB-11972","BB-11972-->BB-9340","BB-11972_BB-9340",NA
"BB-9340","BB-11976","M","Resident Male","F",0,0,"BB-9340-->BB-11976","BB-11976-->BB-9340","BB-11976_BB-9340",NA
"BB-9340","BB-17202","M","Resident Male","F",0,0,"BB-9340-->BB-17202","BB-17202-->BB-9340","BB-17202_BB-9340",NA
"BB-9340","BB-7505","M","Resident Male","F",0,0,"BB-9340-->BB-7505","BB-7505-->BB-9340","BB-7505_BB-9340",NA
"BB-9340","BB-9319","M","Resident Male","F",0,0,"BB-9340-->BB-9319","BB-9319-->BB-9340","BB-9319_BB-9340",NA
"BB-9340","BB-9334","M","Resident Male","F",0,0,"BB-9340-->BB-9334","BB-9334-->BB-9340","BB-9334_BB-9340",NA
"BB-9340","BB-9361","M","Resident Male","F",0,0,"BB-9340-->BB-9361","BB-9361-->BB-9340","BB-9340_BB-9361",NA
"BB-9340","BB-9533","M","Resident Male","F",0,0,"BB-9340-->BB-9533","BB-9533-->BB-9340","BB-9340_BB-9533",NA
"BB-9340","BB-9534","M","Resident Male","F",0,0,"BB-9340-->BB-9534","BB-9534-->BB-9340","BB-9340_BB-9534",NA
"BB-9340","BB-9546","M","Resident Male","F",0,0,"BB-9340-->BB-9546","BB-9546-->BB-9340","BB-9340_BB-9546",NA
"BB-9340","BB-9581","M","Resident Male","F",0,0,"BB-9340-->BB-9581","BB-9581-->BB-9340","BB-9340_BB-9581",NA
"BB-9342","B-40955","M","Resident Male","F",0,0,"BB-9342-->B-40955","B-40955-->BB-9342","B-40955_BB-9342",NA
"BB-9342","BB-0169","M","Resident Male","F",0,0,"BB-9342-->BB-0169","BB-0169-->BB-9342","BB-0169_BB-9342",NA
"BB-9342","BB-9364","M","Resident Male","F",0,0,"BB-9342-->BB-9364","BB-9364-->BB-9342","BB-9342_BB-9364",NA
"BB-9342","BB-9460","M","Resident Male","F",0,0,"BB-9342-->BB-9460","BB-9460-->BB-9342","BB-9342_BB-9460",NA
"BB-9347","B-40938","F","Immigrant Female","F",0.0067,0,"BB-9347-->B-40938","B-40938-->BB-9347","B-40938_BB-9347",NA
"BB-9347","BB-11928","F","Immigrant Female","F",-0.0259,0,"BB-9347-->BB-11928","BB-11928-->BB-9347","BB-11928_BB-9347",NA
"BB-9347","BB-11946","F","Immigrant Female","F",0.0936,0,"BB-9347-->BB-11946","BB-11946-->BB-9347","BB-11946_BB-9347",NA
"BB-9347","BB-11950","F","Immigrant Female","F",0.0447,0,"BB-9347-->BB-11950","BB-11950-->BB-9347","BB-11950_BB-9347",NA
"BB-9347","BB-6628","F","Immigrant Female","F",-0.1913,0,"BB-9347-->BB-6628","BB-6628-->BB-9347","BB-6628_BB-9347",NA
"BB-9347","BB-9457","F","Immigrant Female","F",-0.1218,0,"BB-9347-->BB-9457","BB-9457-->BB-9347","BB-9347_BB-9457",NA
"BB-9347","BB-9459","F","Immigrant Female","F",-0.1651,0.0125,"BB-9347-->BB-9459","BB-9459-->BB-9347","BB-9347_BB-9459",NA
"BB-9350","B-40917","F","Immigrant Female","F",-0.3772,0.0266666666666667,"BB-9350-->B-40917","B-40917-->BB-9350","B-40917_BB-9350",0.2
"BB-9350","BB-11968","F","Immigrant Female","F",-0.1573,0,"BB-9350-->BB-11968","BB-11968-->BB-9350","BB-11968_BB-9350",NA
"BB-9350","BB-6628","F","Immigrant Female","F",-0.0764,0,"BB-9350-->BB-6628","BB-6628-->BB-9350","BB-6628_BB-9350",NA
"BB-9350","BB-6768","F","Immigrant Female","F",-0.1237,0,"BB-9350-->BB-6768","BB-6768-->BB-9350","BB-6768_BB-9350",0.0222222222222222
"BB-9350","BB-9356","F","Immigrant Female","F",0.1699,0,"BB-9350-->BB-9356","BB-9356-->BB-9350","BB-9350_BB-9356",0
"BB-9350","BB-9459","F","Immigrant Female","F",-0.2886,0,"BB-9350-->BB-9459","BB-9459-->BB-9350","BB-9350_BB-9459",NA
"BB-9350","BB-9485","F","Immigrant Female","F",-0.1496,0,"BB-9350-->BB-9485","BB-9485-->BB-9350","BB-9350_BB-9485",NA
"BB-9350","BB-9508","F","Immigrant Female","F",-0.1684,0,"BB-9350-->BB-9508","BB-9508-->BB-9350","BB-9350_BB-9508",NA
"BB-9350","BB-9515","F","Immigrant Female","F",-0.1381,0,"BB-9350-->BB-9515","BB-9515-->BB-9350","BB-9350_BB-9515",NA
"BB-9350","BB-9576","F","Immigrant Female","F",0.0421,0,"BB-9350-->BB-9576","BB-9576-->BB-9350","BB-9350_BB-9576",NA
"BB-9351","B-40917","F","Immigrant Female","F",8e-04,0.0104166666666667,"BB-9351-->B-40917","B-40917-->BB-9351","B-40917_BB-9351",NA
"BB-9351","BB-6768","F","Immigrant Female","F",-0.31,0,"BB-9351-->BB-6768","BB-6768-->BB-9351","BB-6768_BB-9351",NA
"BB-9351","BB-9350","F","Immigrant Female","F",-0.1505,0.00833333333333333,"BB-9351-->BB-9350","BB-9350-->BB-9351","BB-9350_BB-9351",NA
"BB-9351","BB-9356","F","Immigrant Female","F",0.3403,0,"BB-9351-->BB-9356","BB-9356-->BB-9351","BB-9351_BB-9356",NA
